D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_23_341.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_23_341.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_23_341.jpg, -0.3899583, 1, 0, 30.17522
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_23_461.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_23_461.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_23_461.jpg, -0.0305265, 1, 0, 30.18884
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_23_567.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_23_567.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_23_567.jpg, 0, 1, 0, 30.1896
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_23_682.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_23_682.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_23_682.jpg, 0, 1, 0, 30.19078
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_23_797.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_23_797.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_23_797.jpg, 0, 1, 0, 30.18995
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_23_911.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_23_911.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_23_911.jpg, 0.1339902, 1, 0, 30.18614
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_24_017.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_24_017.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_24_017.jpg, 0.2226855, 1, 0, 30.18575
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_24_137.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_24_137.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_24_137.jpg, 0, 1, 0, 30.18941
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_24_237.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_24_237.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_24_237.jpg, 0, 1, 0, 30.19026
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_24_349.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_24_349.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_24_349.jpg, 0, 1, 0, 30.1905
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_24_466.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_24_466.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_24_466.jpg, 0, 1, 0, 30.19043
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_24_574.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_24_574.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_24_574.jpg, 0, 1, 0, 30.19048
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_24_686.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_24_686.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_24_686.jpg, 0, 1, 0, 30.1906
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_24_797.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_24_797.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_24_797.jpg, -0.3341244, 1, 0, 30.16663
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_24_904.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_24_904.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_24_904.jpg, -0.01502908, 1, 0, 30.18951
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_25_019.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_25_019.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_25_019.jpg, 0, 1, 0, 30.18993
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_25_121.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_25_121.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_25_121.jpg, 0, 1, 0, 30.19027
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_25_227.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_25_227.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_25_227.jpg, 0, 1, 0, 30.19032
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_25_346.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_25_346.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_25_346.jpg, 0, 1, 0, 30.1903
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_25_448.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_25_448.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_25_448.jpg, 0, 1, 0, 30.19029
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_25_563.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_25_563.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_25_563.jpg, 0, 1, 0, 30.19033
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_25_664.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_25_664.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_25_664.jpg, 0, 1, 0, 30.19034
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_25_774.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_25_774.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_25_774.jpg, -0.1010583, 1, 0, 30.1876
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_25_891.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_25_891.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_25_891.jpg, -0.1235301, 1, 0, 30.1896
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_26_000.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_26_000.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_26_000.jpg, 0, 1, 0, 30.18995
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_26_103.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_26_103.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_26_103.jpg, 0, 1, 0, 30.19026
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_26_219.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_26_219.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_26_219.jpg, 0, 1, 0, 30.19028
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_26_336.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_26_336.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_26_336.jpg, 0, 1, 0, 30.19027
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_26_449.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_26_449.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_26_449.jpg, 0, 1, 0, 30.1903
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_26_552.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_26_552.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_26_552.jpg, 0, 1, 0, 30.19031
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_26_665.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_26_665.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_26_665.jpg, 0, 1, 0, 30.1903
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_26_774.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_26_774.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_26_774.jpg, 0, 1, 0, 30.19029
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_26_875.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_26_875.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_26_875.jpg, -0.05030399, 1, 0, 30.1897
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_26_977.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_26_977.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_26_977.jpg, 0, 1, 0, 30.1903
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_27_087.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_27_087.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_27_087.jpg, 0, 1, 0, 30.19029
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_27_206.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_27_206.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_27_206.jpg, 0, 1, 0, 30.19029
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_27_311.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_27_311.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_27_311.jpg, 0, 1, 0, 30.19029
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_27_424.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_27_424.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_27_424.jpg, -0.3362874, 1, 0, 30.16614
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_27_536.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_27_536.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_27_536.jpg, -0.000982821, 1, 0, 30.18954
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_27_643.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_27_643.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_27_643.jpg, 0, 1, 0, 30.19003
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_27_756.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_27_756.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_27_756.jpg, 0, 1, 0, 30.19028
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_27_868.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_27_868.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_27_868.jpg, 0, 1, 0, 30.1903
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_27_978.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_27_978.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_27_978.jpg, 0, 1, 0, 30.1903
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_28_081.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_28_081.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_28_081.jpg, 0, 1, 0, 30.1903
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_28_192.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_28_192.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_28_192.jpg, 0, 1, 0, 30.19031
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_28_295.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_28_295.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_28_295.jpg, -0.0550125, 1, 0, 30.18959
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_28_409.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_28_409.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_28_409.jpg, 0, 1, 0, 30.19028
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_28_519.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_28_519.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_28_519.jpg, 0, 1, 0, 30.19031
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_28_631.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_28_631.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_28_631.jpg, 0, 1, 0, 30.19028
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_28_735.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_28_735.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_28_735.jpg, 0, 1, 0, 30.19028
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_28_853.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_28_853.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_28_853.jpg, -0.1457496, 1, 0, 30.18392
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_28_974.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_28_974.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_28_974.jpg, 0, 1, 0, 30.13647
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_29_091.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_29_091.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_29_091.jpg, 0, 1, 0, 30.1945
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_29_200.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_29_200.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_29_200.jpg, 0, 1, 0, 30.1066
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_29_299.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_29_299.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_29_299.jpg, 0, 1, 0, 30.18802
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_29_406.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_29_406.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_29_406.jpg, 0, 1, 0, 30.18948
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_29_513.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_29_513.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_29_513.jpg, -0.3201243, 1, 0, 30.16886
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_29_627.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_29_627.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_29_627.jpg, 0, 1, 0, 30.18933
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_29_730.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_29_730.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_29_730.jpg, 0, 1, 0, 30.1897
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_29_850.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_29_850.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_29_850.jpg, 0, 1, 0, 30.18996
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_29_950.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_29_950.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_29_950.jpg, 0, 1, 0, 30.18998
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_30_071.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_30_071.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_30_071.jpg, 0, 1, 0, 30.18998
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_30_173.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_30_173.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_30_173.jpg, 0, 1, 0, 30.18997
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_30_293.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_30_293.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_30_293.jpg, 0, 1, 0, 30.18998
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_30_404.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_30_404.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_30_404.jpg, 0, 1, 0, 30.18997
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_30_507.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_30_507.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_30_507.jpg, 0, 1, 0, 30.18998
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_30_620.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_30_620.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_30_620.jpg, 0, 1, 0, 30.18997
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_30_726.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_30_726.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_30_726.jpg, 0, 1, 0, 30.18996
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_30_832.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_30_832.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_30_832.jpg, 0, 1, 0, 30.18999
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_30_950.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_30_950.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_30_950.jpg, 0, 1, 0, 30.18998
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_31_058.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_31_058.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_31_058.jpg, 0, 1, 0, 30.18997
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_31_160.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_31_160.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_31_160.jpg, 0, 1, 0, 30.18997
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_31_264.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_31_264.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_31_264.jpg, 0, 1, 0, 30.18996
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_31_376.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_31_376.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_31_376.jpg, 0, 1, 0, 30.18996
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_31_494.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_31_494.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_31_494.jpg, 0, 1, 0, 30.18995
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_31_608.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_31_608.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_31_608.jpg, 0, 1, 0, 30.18997
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_31_726.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_31_726.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_31_726.jpg, 0, 1, 0, 30.18996
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_31_850.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_31_850.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_31_850.jpg, 0, 1, 0, 30.18998
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_31_965.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_31_965.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_31_965.jpg, 0, 1, 0, 30.18997
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_32_085.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_32_085.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_32_085.jpg, 0, 1, 0, 30.18996
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_32_200.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_32_200.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_32_200.jpg, 0, 1, 0, 30.18997
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_32_316.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_32_316.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_32_316.jpg, 0, 1, 0, 30.18996
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_32_417.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_32_417.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_32_417.jpg, 0.0570918, 1, 0, 30.18919
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_32_532.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_32_532.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_32_532.jpg, 0, 1, 0, 30.18996
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_32_644.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_32_644.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_32_644.jpg, 0, 1, 0, 30.18996
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_32_759.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_32_759.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_32_759.jpg, 0, 1, 0, 30.18997
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_32_864.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_32_864.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_32_864.jpg, 0, 1, 0, 30.18997
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_32_972.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_32_972.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_32_972.jpg, 0, 1, 0, 30.18998
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_33_082.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_33_082.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_33_082.jpg, 0, 1, 0, 30.18996
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_33_188.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_33_188.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_33_188.jpg, 0, 1, 0, 30.18997
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_33_295.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_33_295.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_33_295.jpg, 0, 1, 0, 30.18998
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_33_399.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_33_399.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_33_399.jpg, 0, 1, 0, 30.18997
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_33_500.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_33_500.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_33_500.jpg, 0, 1, 0, 30.18998
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_33_616.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_33_616.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_33_616.jpg, 0, 1, 0, 30.18999
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_33_731.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_33_731.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_33_731.jpg, 0.05851468, 1, 0, 30.19049
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_33_846.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_33_846.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_33_846.jpg, 0, 1, 0, 30.1898
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_33_946.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_33_946.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_33_946.jpg, 0, 1, 0, 30.18989
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_34_059.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_34_059.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_34_059.jpg, 0, 1, 0, 30.18991
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_34_161.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_34_161.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_34_161.jpg, 0, 1, 0, 30.18992
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_34_273.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_34_273.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_34_273.jpg, 0, 1, 0, 30.18991
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_34_390.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_34_390.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_34_390.jpg, 0, 1, 0, 30.18992
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_34_491.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_34_491.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_34_491.jpg, 0, 1, 0, 30.18992
D:\IIT-B Internship\Data\IMG\center_2020_05_14_19_02_34_596.jpg, D:\IIT-B Internship\Data\IMG\left_2020_05_14_19_02_34_596.jpg, D:\IIT-B Internship\Data\IMG\right_2020_05_14_19_02_34_596.jpg, 0, 1, 0, 30.18993
